Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
China,CHN,2003,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,60.8880643
China,CHN,2003,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,65.851
China,CHN,2003,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,77.441
China,CHN,2003,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,54.68257155
China,CHN,2003,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,55.36537259
China,CHN,2003,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,43.00463863
China,CHN,2003,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,39.11193849
China,CHN,2003,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,31.2221166
China,CHN,2003,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,10.40422143
China,CHN,2003,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,23.50964198
China,CHN,2003,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,20.01181479
China,CHN,2003,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,30.96123184
China,CHN,2003,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,27.91923445
China,CHN,2003,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,68.58
China,CHN,2003,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,81.581
China,CHN,2003,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.12201803
China,CHN,2003,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,8.46
China,CHN,2003,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,10.652
China,CHN,2003,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.979
China,CHN,2003,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.074
China,CHN,2003,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,12.675
China,CHN,2003,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,79.726
China,CHN,2003,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,141.011
China,CHN,2003,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.044
China,CHN,2003,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.91
China,CHN,2003,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.57
China,CHN,2003,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,84.687508
China,CHN,2003,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,75.523298
China,CHN,2003,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
China,CHN,2003,The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,0
China,CHN,2003,The mandatory retirement age for women and men is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
China,CHN,2003,The age at which women and men can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
China,CHN,2003,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
China,CHN,2003,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
China,CHN,2003,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,1
China,CHN,2003,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
China,CHN,2003,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,1
China,CHN,2003,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,0
China,CHN,2003,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1
China,CHN,2003,A woman can be "head of household" in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,1
China,CHN,2003,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
China,CHN,2003,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
China,CHN,2003,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
China,CHN,2003,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
China,CHN,2003,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
China,CHN,2003,The law prohibits discrimination in access to credit based on gender (1=yes; 0=no),SG.LAW.CRDD.GR,0
China,CHN,2003,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
China,CHN,2003,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,1
China,CHN,2003,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
China,CHN,2003,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
China,CHN,2003,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
China,CHN,2003,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
China,CHN,2003,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
China,CHN,2003,A woman can work at night in the same way as a man (1=yes; 0=no),SG.NGT.WORK.EQ,1
China,CHN,2003,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,1
China,CHN,2003,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
China,CHN,2003,Women and men have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,1
China,CHN,2003,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
China,CHN,2003,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,1
China,CHN,2003,Length of paid maternity leave (calendar days),SH.MMR.LEVE,90
China,CHN,2003,Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,0
China,CHN,2003,The government administers 100 percent of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,1
China,CHN,2003,Length of paid shared parental leave (calendar days),SH.PAR.LEVE,0
China,CHN,2003,There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,0
China,CHN,2003,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
China,CHN,2003,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
China,CHN,2003,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
China,CHN,2003,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
China,CHN,2003,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,3.5
China,CHN,2003,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,2.3
China,CHN,2003,"Labor force, female",SL.TLF.TOTL.FE.IN,340794440
China,CHN,2003,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,79.42170484
China,CHN,2003,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,21.3628
China,CHN,2003,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,18.0456
China,CHN,2003,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,7321795
China,CHN,2003,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,8589299.5
China,CHN,2003,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,7341618
China,CHN,2003,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,8600336
China,CHN,2003,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,7559249
China,CHN,2003,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,8835140.5
China,CHN,2003,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,7586744.5
China,CHN,2003,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,8846026.5
China,CHN,2003,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,7476788
China,CHN,2003,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,8693279.5
China,CHN,2003,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,7639837.5
China,CHN,2003,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,8853866.5
China,CHN,2003,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,15.10400009
China,CHN,2003,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,37.68000031
China,CHN,2004,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.894029975
China,CHN,2004,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,15.81103992
China,CHN,2004,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,17.68504906
China,CHN,2004,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,20.23450586
China,CHN,2004,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,70
China,CHN,2004,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,28.9
China,CHN,2004,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,1200
China,CHN,2004,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.084212085
China,CHN,2004,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,89.7
China,CHN,2004,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,97.3
China,CHN,2004,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,49
China,CHN,2004,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,56
China,CHN,2004,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,42.89777516
China,CHN,2004,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,50.21384328
China,CHN,2004,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,57.554
China,CHN,2004,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,58.096
China,CHN,2004,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.337211127
China,CHN,2004,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,5.582031187
China,CHN,2004,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,56.17543178
China,CHN,2004,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,59.7523295
China,CHN,2004,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,65.253
China,CHN,2004,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,77.076
China,CHN,2004,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,53.83822066
China,CHN,2004,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,54.17029305
China,CHN,2004,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,43.82456579
China,CHN,2004,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,40.247673
China,CHN,2004,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,29.98953827
China,CHN,2004,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,10.04275616
China,CHN,2004,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,24.49183892
China,CHN,2004,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,20.84999957
China,CHN,2004,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,32.61038016
China,CHN,2004,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,28.93616468
China,CHN,2004,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,67.901
China,CHN,2004,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,81.109
China,CHN,2004,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.0141362
China,CHN,2004,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,8.294
China,CHN,2004,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,10.426
China,CHN,2004,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.9
China,CHN,2004,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.973
China,CHN,2004,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,12.528
China,CHN,2004,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,77.982
China,CHN,2004,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,139.029
China,CHN,2004,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.433
China,CHN,2004,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,71.275
China,CHN,2004,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.605
China,CHN,2004,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,85.200431
China,CHN,2004,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,76.062423
China,CHN,2004,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
China,CHN,2004,The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,0
China,CHN,2004,The mandatory retirement age for women and men is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
China,CHN,2004,The age at which women and men can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
China,CHN,2004,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
China,CHN,2004,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
China,CHN,2004,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,1
China,CHN,2004,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
China,CHN,2004,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,1
China,CHN,2004,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,0
China,CHN,2004,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1
China,CHN,2004,A woman can be "head of household" in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,1
China,CHN,2004,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
China,CHN,2004,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
China,CHN,2004,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
China,CHN,2004,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
China,CHN,2004,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
China,CHN,2004,The law prohibits discrimination in access to credit based on gender (1=yes; 0=no),SG.LAW.CRDD.GR,0
China,CHN,2004,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
China,CHN,2004,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,1
China,CHN,2004,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
China,CHN,2004,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
China,CHN,2004,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
China,CHN,2004,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
China,CHN,2004,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
China,CHN,2004,A woman can work at night in the same way as a man (1=yes; 0=no),SG.NGT.WORK.EQ,1
China,CHN,2004,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,1
China,CHN,2004,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
China,CHN,2004,Women and men have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,1
China,CHN,2004,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
China,CHN,2004,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,1
China,CHN,2004,Length of paid maternity leave (calendar days),SH.MMR.LEVE,120
China,CHN,2004,Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,1
China,CHN,2004,The government administers 100 percent of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,1
China,CHN,2004,Length of paid shared parental leave (calendar days),SH.PAR.LEVE,0
